15,59,228.34,95.364,46.451996,79.37999,22.0,-1,-1,-1
15,60,429.534,74.952,40.424988,89.1,22.0,-1,-1,-1
16,60,428.946,88.56,46.795013,97.416,22.0,-1,-1,-1
16,61,242.599,94.248,40.376007,101.591995,22.0,-1,-1,-1
15,62,376.418,88.452,47.921997,94.49999,22.0,-1,-1,-1
16,62,383.817,102.672,39.05301,91.29599,22.0,-1,-1,-1
17,62,375.242,107.892,51.401,102.45599,22.0,-1,-1,-1
18,62,371.91,122.04,40.57199,108.684,22.0,-1,-1,-1
17,63,256.27,76.968,39.445007,109.944,22.0,-1,-1,-1
18,63,249.508,84.168,44.345,120.95999,22.0,-1,-1,-1
19,64,227.703,102.24,56.791016,120.312004,22.0,-1,-1,-1
19,65,327.908,122.292,57.42801,127.512,22.0,-1,-1,-1
19,66,399.007,112.968,43.414,116.352005,22.0,-1,-1,-1
11,67,140.973,88.992,54.48799,86.22001,22.0,-1,-1,-1
12,67,158.025,93.348,50.02899,84.67199,22.0,-1,-1,-1
13,67,158.711,92.7,59.584,89.60399,22.0,-1,-1,-1
14,67,185.318,86.256,32.92801,96.12001,22.0,-1,-1,-1
15,67,188.356,84.276,43.267,87.444,22.0,-1,-1,-1
16,67,197.617,95.544,41.796997,81.576,22.0,-1,-1,-1
17,67,201.537,93.312,51.744003,84.168,22.0,-1,-1,-1
18,67,201.831,91.476,47.53,100.188,22.0,-1,-1,-1
19,67,195.657,91.8,52.233994,96.26399,22.0,-1,-1,-1
20,67,197.274,68.4,54.83101,112.896,22.0,-1,-1,-1
20,68,184.632,124.416,73.009995,139.89601,22.0,-1,-1,-1
20,69,307.181,128.664,43.217987,127.90799,22.0,-1,-1,-1
20,70,355.054,117.504,60.123016,122.29199,22.0,-1,-1,-1
